ID,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
241709,West Bengal,HOOGHLY,2014,Autumn     ,Rice,6157.0,18096.0
241727,West Bengal,HOOGHLY,2014,Summer     ,Rice,79654.0,261105.0
241730,West Bengal,HOOGHLY,2014,Winter     ,Rice,190221.0,580845.0
241731,West Bengal,HOWRAH,1997,Autumn     ,Rice,373.0,950.0
241739,West Bengal,HOWRAH,1997,Summer     ,Rice,49396.0,135110.0
241750,West Bengal,HOWRAH,1997,Winter     ,Rice,75073.0,106560.0
241751,West Bengal,HOWRAH,1998,Autumn     ,Rice,1203.0,2790.0
241762,West Bengal,HOWRAH,1998,Summer     ,Rice,49273.0,134846.0
241771,West Bengal,HOWRAH,1998,Winter     ,Rice,73666.0,97630.0
241773,West Bengal,HOWRAH,1999,Autumn     ,Rice,1394.0,2810.0
241788,West Bengal,HOWRAH,1999,Summer     ,Rice,58326.0,170270.0
241795,West Bengal,HOWRAH,1999,Winter     ,Rice,74379.0,122690.0
241796,West Bengal,HOWRAH,2000,Autumn     ,Rice,804.0,800.0
241809,West Bengal,HOWRAH,2000,Summer     ,Rice,48370.0,132799.0
241817,West Bengal,HOWRAH,2000,Winter     ,Rice,64094.0,90600.0
241818,West Bengal,HOWRAH,2001,Autumn     ,Rice,1255.0,3010.0
241833,West Bengal,HOWRAH,2001,Summer     ,Rice,47393.0,125242.0
241841,West Bengal,HOWRAH,2001,Winter     ,Rice,74006.0,159255.0
241843,West Bengal,HOWRAH,2002,Autumn     ,Rice,2629.0,5868.0
241856,West Bengal,HOWRAH,2002,Summer     ,Rice,53350.0,140654.0
241863,West Bengal,HOWRAH,2002,Winter     ,Rice,75258.0,134623.0
241864,West Bengal,HOWRAH,2003,Autumn     ,Rice,4586.0,11230.0
241878,West Bengal,HOWRAH,2003,Summer     ,Rice,55316.0,151835.0
241886,West Bengal,HOWRAH,2003,Winter     ,Rice,81513.0,169397.0
241887,West Bengal,HOWRAH,2004,Autumn     ,Rice,3652.0,8259.0
241900,West Bengal,HOWRAH,2004,Summer     ,Rice,49058.0,132079.0
241908,West Bengal,HOWRAH,2004,Winter     ,Rice,80267.0,165102.0
241909,West Bengal,HOWRAH,2005,Autumn     ,Rice,1374.0,3612.0
241921,West Bengal,HOWRAH,2005,Summer     ,Rice,50910.0,133577.0
241930,West Bengal,HOWRAH,2005,Winter     ,Rice,73268.0,148820.0
241931,West Bengal,HOWRAH,2006,Autumn     ,Rice,874.0,1316.0
241945,West Bengal,HOWRAH,2006,Summer     ,Rice,39320.0,110708.0
241954,West Bengal,HOWRAH,2006,Winter     ,Rice,76644.0,131524.0
241955,West Bengal,HOWRAH,2007,Autumn     ,Rice,1124.0,1251.0
241969,West Bengal,HOWRAH,2007,Summer     ,Rice,48926.0,166090.0
241977,West Bengal,HOWRAH,2007,Winter     ,Rice,67809.0,91799.0
241978,West Bengal,HOWRAH,2008,Autumn     ,Rice,1349.0,3159.0
241992,West Bengal,HOWRAH,2008,Summer     ,Rice,49793.0,79696.0
242000,West Bengal,HOWRAH,2008,Winter     ,Rice,64173.0,124088.0
242001,West Bengal,HOWRAH,2009,Autumn     ,Rice,944.0,1192.0
242015,West Bengal,HOWRAH,2009,Summer     ,Rice,41343.0,89995.0
242017,West Bengal,HOWRAH,2009,Winter     ,Rice,71693.0,100034.0
242018,West Bengal,HOWRAH,2010,Autumn     ,Rice,753.0,2071.0
242032,West Bengal,HOWRAH,2010,Summer     ,Rice,41318.0,136208.0
242035,West Bengal,HOWRAH,2010,Winter     ,Rice,73401.0,166483.0
242036,West Bengal,HOWRAH,2011,Autumn     ,Rice,1083.0,1049.0
242049,West Bengal,HOWRAH,2011,Summer     ,Rice,40966.0,130799.0
242052,West Bengal,HOWRAH,2011,Winter     ,Rice,65000.0,93485.0
242053,West Bengal,HOWRAH,2012,Autumn     ,Rice,1662.0,5378.0
242065,West Bengal,HOWRAH,2012,Summer     ,Rice,42165.0,129584.0
242068,West Bengal,HOWRAH,2012,Winter     ,Rice,67380.0,151869.0
242069,West Bengal,HOWRAH,2013,Autumn     ,Rice,1572.0,4660.0
242082,West Bengal,HOWRAH,2013,Summer     ,Rice,42709.0,128178.0
242084,West Bengal,HOWRAH,2013,Winter     ,Rice,64360.0,142291.0
242085,West Bengal,HOWRAH,2014,Autumn     ,Rice,2836.0,8287.0
242098,West Bengal,HOWRAH,2014,Summer     ,Rice,43456.0,135474.0
242101,West Bengal,HOWRAH,2014,Winter     ,Rice,71064.0,176630.0
242103,West Bengal,JALPAIGURI,1997,Autumn     ,Rice,61579.0,64020.0
242115,West Bengal,JALPAIGURI,1997,Summer     ,Rice,4485.0,12890.0
242132,West Bengal,JALPAIGURI,1997,Winter     ,Rice,178783.0,233560.0
242133,West Bengal,JALPAIGURI,1998,Autumn     ,Rice,63232.0,75340.0
242153,West Bengal,JALPAIGURI,1998,Summer     ,Rice,6565.0,19154.0
242162,West Bengal,JALPAIGURI,1998,Winter     ,Rice,176434.0,191660.0
242164,West Bengal,JALPAIGURI,1999,Autumn     ,Rice,62635.0,101550.0
242187,West Bengal,JALPAIGURI,1999,Summer     ,Rice,6614.0,16000.0
242195,West Bengal,JALPAIGURI,1999,Winter     ,Rice,188551.0,261620.0
242197,West Bengal,JALPAIGURI,2000,Autumn     ,Rice,63272.0,100740.0
242217,West Bengal,JALPAIGURI,2000,Summer     ,Rice,6719.0,14187.0
242225,West Bengal,JALPAIGURI,2000,Winter     ,Rice,190854.0,269210.0
242226,West Bengal,JALPAIGURI,2001,Autumn     ,Rice,58753.0,87055.0
242248,West Bengal,JALPAIGURI,2001,Summer     ,Rice,21231.0,48890.0
242257,West Bengal,JALPAIGURI,2001,Winter     ,Rice,176149.0,274047.0
242259,West Bengal,JALPAIGURI,2002,Autumn     ,Rice,65853.0,95520.0
242285,West Bengal,JALPAIGURI,2002,Summer     ,Rice,20946.0,38388.0
242293,West Bengal,JALPAIGURI,2002,Winter     ,Rice,188385.0,298543.0
242295,West Bengal,JALPAIGURI,2003,Autumn     ,Rice,44546.0,68414.0
242322,West Bengal,JALPAIGURI,2003,Summer     ,Rice,15096.0,28882.0
242331,West Bengal,JALPAIGURI,2003,Winter     ,Rice,180586.0,300284.0
242332,West Bengal,JALPAIGURI,2004,Autumn     ,Rice,47254.0,56433.0
242356,West Bengal,JALPAIGURI,2004,Summer     ,Rice,19828.0,34114.0
242365,West Bengal,JALPAIGURI,2004,Winter     ,Rice,182997.0,275572.0
242366,West Bengal,JALPAIGURI,2005,Autumn     ,Rice,46121.0,67457.0
242389,West Bengal,JALPAIGURI,2005,Summer     ,Rice,19328.0,43279.0
242399,West Bengal,JALPAIGURI,2005,Winter     ,Rice,183079.0,283881.0
242400,West Bengal,JALPAIGURI,2006,Autumn     ,Rice,41163.0,53973.0
242425,West Bengal,JALPAIGURI,2006,Summer     ,Rice,18314.0,42983.0
242435,West Bengal,JALPAIGURI,2006,Winter     ,Rice,170203.0,322001.0
242436,West Bengal,JALPAIGURI,2007,Autumn     ,Rice,40957.0,56630.0
242467,West Bengal,JALPAIGURI,2007,Summer     ,Rice,17969.0,41142.0
242476,West Bengal,JALPAIGURI,2007,Winter     ,Rice,177129.0,274661.0
242480,West Bengal,JALPAIGURI,2008,Autumn     ,Rice,37341.0,54816.0
242507,West Bengal,JALPAIGURI,2008,Summer     ,Rice,18730.0,34746.0
242516,West Bengal,JALPAIGURI,2008,Winter     ,Rice,179331.0,301641.0
242520,West Bengal,JALPAIGURI,2009,Autumn     ,Rice,34634.0,51289.0
242547,West Bengal,JALPAIGURI,2009,Summer     ,Rice,18154.0,44840.0
242551,West Bengal,JALPAIGURI,2009,Winter     ,Rice,174718.0,339125.0
242556,West Bengal,JALPAIGURI,2010,Autumn     ,Rice,30782.0,57398.0
242584,West Bengal,JALPAIGURI,2010,Summer     ,Rice,17314.0,37193.0
242588,West Bengal,JALPAIGURI,2010,Winter     ,Rice,176016.0,399148.0
242593,West Bengal,JALPAIGURI,2011,Autumn     ,Rice,29852.0,55243.0
242620,West Bengal,JALPAIGURI,2011,Summer     ,Rice,16929.0,34497.0
242624,West Bengal,JALPAIGURI,2011,Winter     ,Rice,177843.0,379914.0
242629,West Bengal,JALPAIGURI,2012,Autumn     ,Rice,29132.0,54999.0
242657,West Bengal,JALPAIGURI,2012,Summer     ,Rice,19013.0,54174.0
242661,West Bengal,JALPAIGURI,2012,Winter     ,Rice,179979.0,383707.0
242665,West Bengal,JALPAIGURI,2013,Autumn     ,Rice,29424.0,57673.0
242693,West Bengal,JALPAIGURI,2013,Summer     ,Rice,20126.0,44767.0
242697,West Bengal,JALPAIGURI,2013,Winter     ,Rice,180097.0,420708.0
242702,West Bengal,JALPAIGURI,2014,Autumn     ,Rice,31345.0,68726.0
242729,West Bengal,JALPAIGURI,2014,Summer     ,Rice,22779.0,59187.0
242733,West Bengal,JALPAIGURI,2014,Winter     ,Rice,176420.0,433939.0
242735,West Bengal,MALDAH,1997,Autumn     ,Rice,17986.0,22930.0
242747,West Bengal,MALDAH,1997,Summer     ,Rice,66028.0,207390.0
242763,West Bengal,MALDAH,1997,Winter     ,Rice,147759.0,329220.0
242764,West Bengal,MALDAH,1998,Autumn     ,Rice,17619.0,17100.0
242783,West Bengal,MALDAH,1998,Summer     ,Rice,71455.0,253571.0
242791,West Bengal,MALDAH,1998,Winter     ,Rice,138394.0,217790.0
242793,West Bengal,MALDAH,1999,Autumn     ,Rice,12401.0,20920.0
242814,West Bengal,MALDAH,1999,Summer     ,Rice,71507.0,225130.0
242822,West Bengal,MALDAH,1999,Winter     ,Rice,146750.0,273290.0
242824,West Bengal,MALDAH,2000,Autumn     ,Rice,13370.0,21700.0
242845,West Bengal,MALDAH,2000,Summer     ,Rice,70977.0,235081.0
242854,West Bengal,MALDAH,2000,Winter     ,Rice,137315.0,266290.0
242855,West Bengal,MALDAH,2001,Autumn     ,Rice,10684.0,20591.0
242876,West Bengal,MALDAH,2001,Summer     ,Rice,70625.0,239468.0
242885,West Bengal,MALDAH,2001,Winter     ,Rice,132039.0,276103.0
242887,West Bengal,MALDAH,2002,Autumn     ,Rice,9872.0,19358.0
242909,West Bengal,MALDAH,2002,Summer     ,Rice,65075.0,234019.0
242917,West Bengal,MALDAH,2002,Winter     ,Rice,139605.0,292599.0
242919,West Bengal,MALDAH,2003,Autumn     ,Rice,8913.0,20803.0
242940,West Bengal,MALDAH,2003,Summer     ,Rice,62747.0,222388.0
242949,West Bengal,MALDAH,2003,Winter     ,Rice,136961.0,329401.0
242950,West Bengal,MALDAH,2004,Autumn     ,Rice,8097.0,18663.0
242971,West Bengal,MALDAH,2004,Summer     ,Rice,64655.0,237252.0
242980,West Bengal,MALDAH,2004,Winter     ,Rice,144538.0,405641.0
242981,West Bengal,MALDAH,2005,Autumn     ,Rice,6844.0,13277.0
243002,West Bengal,MALDAH,2005,Summer     ,Rice,67525.0,231154.0
243012,West Bengal,MALDAH,2005,Winter     ,Rice,144239.0,391687.0
243013,West Bengal,MALDAH,2006,Autumn     ,Rice,6655.0,9965.0
243033,West Bengal,MALDAH,2006,Summer     ,Rice,67633.0,258723.0
243043,West Bengal,MALDAH,2006,Winter     ,Rice,79972.0,201941.0
243044,West Bengal,MALDAH,2007,Autumn     ,Rice,6181.0,11312.0
243070,West Bengal,MALDAH,2007,Summer     ,Rice,68050.0,256925.0
243079,West Bengal,MALDAH,2007,Winter     ,Rice,73094.0,212221.0
243082,West Bengal,MALDAH,2008,Autumn     ,Rice,5939.0,10269.0
243105,West Bengal,MALDAH,2008,Summer     ,Rice,72795.0,268251.0
243114,West Bengal,MALDAH,2008,Winter     ,Rice,143019.0,378249.0
243118,West Bengal,MALDAH,2009,Autumn     ,Rice,5805.0,11790.0
243141,West Bengal,MALDAH,2009,Summer     ,Rice,68009.0,224153.0
243145,West Bengal,MALDAH,2009,Winter     ,Rice,143030.0,378532.0
243149,West Bengal,MALDAH,2010,Autumn     ,Rice,3440.0,5504.0
243171,West Bengal,MALDAH,2010,Summer     ,Rice,64581.0,245522.0
243175,West Bengal,MALDAH,2010,Winter     ,Rice,132742.0,379451.0
243179,West Bengal,MALDAH,2011,Autumn     ,Rice,3689.0,8547.0
243200,West Bengal,MALDAH,2011,Summer     ,Rice,56673.0,217358.0
243204,West Bengal,MALDAH,2011,Winter     ,Rice,144564.0,386068.0
243208,West Bengal,MALDAH,2012,Autumn     ,Rice,3098.0,5519.0
243230,West Bengal,MALDAH,2012,Summer     ,Rice,58858.0,226440.0
243234,West Bengal,MALDAH,2012,Winter     ,Rice,145630.0,412606.0
243237,West Bengal,MALDAH,2013,Autumn     ,Rice,3116.0,6054.0
243260,West Bengal,MALDAH,2013,Summer     ,Rice,60025.0,236217.0
243263,West Bengal,MALDAH,2013,Winter     ,Rice,135629.0,462095.0
243267,West Bengal,MALDAH,2014,Autumn     ,Rice,2937.0,6854.0
243290,West Bengal,MALDAH,2014,Summer     ,Rice,59802.0,243374.0
243294,West Bengal,MALDAH,2014,Winter     ,Rice,141455.0,457341.0
243296,West Bengal,MEDINIPUR EAST,1997,Autumn     ,Rice,15791.0,39560.0
243304,West Bengal,MEDINIPUR EAST,1997,Summer     ,Rice,129878.0,364720.0
243316,West Bengal,MEDINIPUR EAST,1997,Winter     ,Rice,323282.0,561140.0
243317,West Bengal,MEDINIPUR EAST,1998,Autumn     ,Rice,16119.0,35770.0
243327,West Bengal,MEDINIPUR EAST,1998,Summer     ,Rice,160444.0,472836.0
243337,West Bengal,MEDINIPUR EAST,1998,Winter     ,Rice,318910.0,429520.0
243339,West Bengal,MEDINIPUR EAST,1999,Autumn     ,Rice,16784.0,34160.0
243353,West Bengal,MEDINIPUR EAST,1999,Summer     ,Rice,161568.0,440340.0
243360,West Bengal,MEDINIPUR EAST,1999,Winter     ,Rice,318662.0,581650.0
243361,West Bengal,MEDINIPUR EAST,2000,Autumn     ,Rice,16275.0,35290.0
243372,West Bengal,MEDINIPUR EAST,2000,Summer     ,Rice,168746.0,510818.0
243381,West Bengal,MEDINIPUR EAST,2000,Winter     ,Rice,343278.0,694090.0
243399,West Bengal,MEDINIPUR EAST,2002,Autumn     ,Rice,13185.0,29045.0
243412,West Bengal,MEDINIPUR EAST,2002,Summer     ,Rice,123498.0,399511.0
243419,West Bengal,MEDINIPUR EAST,2002,Winter     ,Rice,266030.0,544623.0
243421,West Bengal,MEDINIPUR EAST,2003,Autumn     ,Rice,13214.0,34427.0
243430,West Bengal,MEDINIPUR EAST,2003,Summer     ,Rice,137557.0,460243.0
243438,West Bengal,MEDINIPUR EAST,2003,Winter     ,Rice,271489.0,513725.0
243439,West Bengal,MEDINIPUR EAST,2004,Autumn     ,Rice,13519.0,29153.0
243448,West Bengal,MEDINIPUR EAST,2004,Summer     ,Rice,138201.0,417098.0
243456,West Bengal,MEDINIPUR EAST,2004,Winter     ,Rice,264521.0,619127.0
243457,West Bengal,MEDINIPUR EAST,2005,Autumn     ,Rice,14873.0,31118.0
243468,West Bengal,MEDINIPUR EAST,2005,Summer     ,Rice,140491.0,433223.0
243478,West Bengal,MEDINIPUR EAST,2005,Winter     ,Rice,259507.0,322353.0
243479,West Bengal,MEDINIPUR EAST,2006,Autumn     ,Rice,15277.0,33560.0
243489,West Bengal,MEDINIPUR EAST,2006,Summer     ,Rice,147552.0,471355.0
243499,West Bengal,MEDINIPUR EAST,2006,Winter     ,Rice,267420.0,540362.0
243500,West Bengal,MEDINIPUR EAST,2007,Autumn     ,Rice,15473.0,20190.0
243514,West Bengal,MEDINIPUR EAST,2007,Summer     ,Rice,157072.0,525727.0
243522,West Bengal,MEDINIPUR EAST,2007,Winter     ,Rice,223794.0,275910.0
243523,West Bengal,MEDINIPUR EAST,2008,Autumn     ,Rice,14820.0,4224.0
243536,West Bengal,MEDINIPUR EAST,2008,Summer     ,Rice,160437.0,395631.0
243544,West Bengal,MEDINIPUR EAST,2008,Winter     ,Rice,231482.0,480112.0
243545,West Bengal,MEDINIPUR EAST,2009,Autumn     ,Rice,13882.0,24797.0
243557,West Bengal,MEDINIPUR EAST,2009,Summer     ,Rice,162366.0,476437.0
243560,West Bengal,MEDINIPUR EAST,2009,Winter     ,Rice,264134.0,536888.0
243561,West Bengal,MEDINIPUR EAST,2010,Autumn     ,Rice,14685.0,30107.0
243573,West Bengal,MEDINIPUR EAST,2010,Summer     ,Rice,168447.0,590050.0
243575,West Bengal,MEDINIPUR EAST,2010,Winter     ,Rice,266350.0,608689.0
243576,West Bengal,MEDINIPUR EAST,2011,Autumn     ,Rice,13038.0,24244.0
243589,West Bengal,MEDINIPUR EAST,2011,Summer     ,Rice,126808.0,438394.0
243591,West Bengal,MEDINIPUR EAST,2011,Winter     ,Rice,259876.0,547586.0
243592,West Bengal,MEDINIPUR EAST,2012,Autumn     ,Rice,11357.0,22540.0
243606,West Bengal,MEDINIPUR EAST,2012,Summer     ,Rice,135070.0,447040.0
243608,West Bengal,MEDINIPUR EAST,2012,Winter     ,Rice,256014.0,590720.0
243609,West Bengal,MEDINIPUR EAST,2013,Autumn     ,Rice,11455.0,23297.0
243623,West Bengal,MEDINIPUR EAST,2013,Summer     ,Rice,139959.0,476928.0
243625,West Bengal,MEDINIPUR EAST,2013,Winter     ,Rice,237323.0,376132.0
243626,West Bengal,MEDINIPUR EAST,2014,Autumn     ,Rice,15111.0,34064.0
243640,West Bengal,MEDINIPUR EAST,2014,Summer     ,Rice,159819.0,563332.0
243642,West Bengal,MEDINIPUR EAST,2014,Winter     ,Rice,254064.0,546260.0
243643,West Bengal,MEDINIPUR WEST,1997,Autumn     ,Rice,55288.0,105780.0
243658,West Bengal,MEDINIPUR WEST,1997,Summer     ,Rice,112016.0,278590.0
243677,West Bengal,MEDINIPUR WEST,1997,Winter     ,Rice,434653.0,952270.0
243678,West Bengal,MEDINIPUR WEST,1998,Autumn     ,Rice,48017.0,64848.0
243700,West Bengal,MEDINIPUR WEST,1998,Summer     ,Rice,118934.0,337304.0
243710,West Bengal,MEDINIPUR WEST,1998,Winter     ,Rice,383438.0,715610.0
243712,West Bengal,MEDINIPUR WEST,1999,Autumn     ,Rice,53589.0,107930.0
243742,West Bengal,MEDINIPUR WEST,1999,Summer     ,Rice,125011.0,364010.0
243749,West Bengal,MEDINIPUR WEST,1999,Winter     ,Rice,431040.0,890840.0
243751,West Bengal,MEDINIPUR WEST,2000,Autumn     ,Rice,60201.0,121010.0
243777,West Bengal,MEDINIPUR WEST,2000,Summer     ,Rice,99230.0,299473.0
243786,West Bengal,MEDINIPUR WEST,2000,Winter     ,Rice,420822.0,923770.0
243787,West Bengal,MEDINIPUR WEST,2001,Autumn     ,Rice,25855.0,58679.0
243812,West Bengal,MEDINIPUR WEST,2001,Summer     ,Rice,150870.0,456735.0
243820,West Bengal,MEDINIPUR WEST,2001,Winter     ,Rice,333854.0,754219.0
243822,West Bengal,MEDINIPUR WEST,2002,Autumn     ,Rice,51449.0,118717.0
243849,West Bengal,MEDINIPUR WEST,2002,Summer     ,Rice,109989.0,316139.0
243857,West Bengal,MEDINIPUR WEST,2002,Winter     ,Rice,480710.0,1116911.0
243859,West Bengal,MEDINIPUR WEST,2003,Autumn     ,Rice,52853.0,104593.0
243884,West Bengal,MEDINIPUR WEST,2003,Summer     ,Rice,117115.0,335752.0
243893,West Bengal,MEDINIPUR WEST,2003,Winter     ,Rice,481448.0,1067856.0
243894,West Bengal,MEDINIPUR WEST,2004,Autumn     ,Rice,52839.0,106414.0
243917,West Bengal,MEDINIPUR WEST,2004,Summer     ,Rice,121743.0,370448.0
243926,West Bengal,MEDINIPUR WEST,2004,Winter     ,Rice,480679.0,1259961.0
243927,West Bengal,MEDINIPUR WEST,2005,Autumn     ,Rice,40622.0,89173.0
243952,West Bengal,MEDINIPUR WEST,2005,Summer     ,Rice,121906.0,361879.0
243962,West Bengal,MEDINIPUR WEST,2005,Winter     ,Rice,491499.0,1178578.0
243963,West Bengal,MEDINIPUR WEST,2006,Autumn     ,Rice,41452.0,81267.0
243987,West Bengal,MEDINIPUR WEST,2006,Summer     ,Rice,137915.0,436435.0
243997,West Bengal,MEDINIPUR WEST,2006,Winter     ,Rice,513019.0,1281080.0
243998,West Bengal,MEDINIPUR WEST,2007,Autumn     ,Rice,41368.0,84059.0
244026,West Bengal,MEDINIPUR WEST,2007,Summer     ,Rice,167509.0,558553.0
244034,West Bengal,MEDINIPUR WEST,2007,Winter     ,Rice,441316.0,1156246.0
244037,West Bengal,MEDINIPUR WEST,2008,Autumn     ,Rice,42118.0,79878.0
244066,West Bengal,MEDINIPUR WEST,2008,Summer     ,Rice,173516.0,463393.0
244074,West Bengal,MEDINIPUR WEST,2008,Winter     ,Rice,503293.0,1313474.0
244078,West Bengal,MEDINIPUR WEST,2009,Autumn     ,Rice,29271.0,61570.0
244102,West Bengal,MEDINIPUR WEST,2009,Summer     ,Rice,156372.0,499925.0
244105,West Bengal,MEDINIPUR WEST,2009,Winter     ,Rice,488628.0,1195017.0
244109,West Bengal,MEDINIPUR WEST,2010,Autumn     ,Rice,39370.0,86742.0
244137,West Bengal,MEDINIPUR WEST,2010,Summer     ,Rice,173888.0,629634.0
244140,West Bengal,MEDINIPUR WEST,2010,Winter     ,Rice,403460.0,1002184.0
244144,West Bengal,MEDINIPUR WEST,2011,Autumn     ,Rice,35781.0,75673.0
244171,West Bengal,MEDINIPUR WEST,2011,Summer     ,Rice,137185.0,452691.0
244174,West Bengal,MEDINIPUR WEST,2011,Winter     ,Rice,482718.0,1245624.0
244177,West Bengal,MEDINIPUR WEST,2012,Autumn     ,Rice,37034.0,85775.0
244205,West Bengal,MEDINIPUR WEST,2012,Summer     ,Rice,167853.0,478464.0
244208,West Bengal,MEDINIPUR WEST,2012,Winter     ,Rice,486172.0,1315911.0
244211,West Bengal,MEDINIPUR WEST,2013,Autumn     ,Rice,37862.0,87307.0
244239,West Bengal,MEDINIPUR WEST,2013,Summer     ,Rice,176270.0,601882.0
244242,West Bengal,MEDINIPUR WEST,2013,Winter     ,Rice,502667.0,1053375.0
244246,West Bengal,MEDINIPUR WEST,2014,Autumn     ,Rice,33141.0,80300.0
244275,West Bengal,MEDINIPUR WEST,2014,Summer     ,Rice,195960.0,580442.0
244278,West Bengal,MEDINIPUR WEST,2014,Winter     ,Rice,496134.0,1348329.0
244280,West Bengal,MURSHIDABAD,1997,Autumn     ,Rice,43480.0,65000.0
244294,West Bengal,MURSHIDABAD,1997,Summer     ,Rice,81817.0,291510.0
244311,West Bengal,MURSHIDABAD,1997,Winter     ,Rice,219994.0,540270.0
244312,West Bengal,MURSHIDABAD,1998,Autumn     ,Rice,53196.0,91810.0
244333,West Bengal,MURSHIDABAD,1998,Summer     ,Rice,91131.0,367926.0
244342,West Bengal,MURSHIDABAD,1998,Winter     ,Rice,218651.0,534310.0
244344,West Bengal,MURSHIDABAD,1999,Autumn     ,Rice,51465.0,83430.0
244371,West Bengal,MURSHIDABAD,1999,Summer     ,Rice,100155.0,337320.0
244378,West Bengal,MURSHIDABAD,1999,Winter     ,Rice,236455.0,450580.0
244380,West Bengal,MURSHIDABAD,2000,Autumn     ,Rice,48681.0,58760.0
244403,West Bengal,MURSHIDABAD,2000,Summer     ,Rice,108478.0,382487.0
244411,West Bengal,MURSHIDABAD,2000,Winter     ,Rice,66958.0,106930.0
244412,West Bengal,MURSHIDABAD,2001,Autumn     ,Rice,48521.0,97682.0
244436,West Bengal,MURSHIDABAD,2001,Summer     ,Rice,112413.0,383715.0
244444,West Bengal,MURSHIDABAD,2001,Winter     ,Rice,234126.0,603952.0
244446,West Bengal,MURSHIDABAD,2002,Autumn     ,Rice,53336.0,104418.0
244469,West Bengal,MURSHIDABAD,2002,Summer     ,Rice,115142.0,360521.0
244476,West Bengal,MURSHIDABAD,2002,Winter     ,Rice,238246.0,607864.0
244478,West Bengal,MURSHIDABAD,2003,Autumn     ,Rice,40170.0,84157.0
244503,West Bengal,MURSHIDABAD,2003,Summer     ,Rice,130991.0,431128.0
244511,West Bengal,MURSHIDABAD,2003,Winter     ,Rice,232299.0,598306.0
244512,West Bengal,MURSHIDABAD,2004,Autumn     ,Rice,38130.0,85853.0
244534,West Bengal,MURSHIDABAD,2004,Summer     ,Rice,140359.0,513370.0
244542,West Bengal,MURSHIDABAD,2004,Winter     ,Rice,232211.0,595193.0
244543,West Bengal,MURSHIDABAD,2005,Autumn     ,Rice,36281.0,78733.0
244565,West Bengal,MURSHIDABAD,2005,Summer     ,Rice,137686.0,473728.0
244574,West Bengal,MURSHIDABAD,2005,Winter     ,Rice,230296.0,637078.0
244575,West Bengal,MURSHIDABAD,2006,Autumn     ,Rice,32583.0,62180.0
244596,West Bengal,MURSHIDABAD,2006,Summer     ,Rice,137322.0,475669.0
244605,West Bengal,MURSHIDABAD,2006,Winter     ,Rice,225168.0,492849.0
244606,West Bengal,MURSHIDABAD,2007,Autumn     ,Rice,32662.0,65084.0
244634,West Bengal,MURSHIDABAD,2007,Summer     ,Rice,141921.0,500939.0
244642,West Bengal,MURSHIDABAD,2007,Winter     ,Rice,223835.0,576385.0
244645,West Bengal,MURSHIDABAD,2008,Autumn     ,Rice,32285.0,73651.0
244672,West Bengal,MURSHIDABAD,2008,Summer     ,Rice,135706.0,417019.0
244680,West Bengal,MURSHIDABAD,2008,Winter     ,Rice,231525.0,633077.0
244684,West Bengal,MURSHIDABAD,2009,Autumn     ,Rice,16629.0,35194.0
244709,West Bengal,MURSHIDABAD,2009,Summer     ,Rice,131338.0,411311.0
244712,West Bengal,MURSHIDABAD,2009,Winter     ,Rice,225164.0,593905.0
244716,West Bengal,MURSHIDABAD,2010,Autumn     ,Rice,11867.0,23358.0
244740,West Bengal,MURSHIDABAD,2010,Summer     ,Rice,121612.0,399084.0
244743,West Bengal,MURSHIDABAD,2010,Winter     ,Rice,170696.0,439287.0
244747,West Bengal,MURSHIDABAD,2011,Autumn     ,Rice,11849.0,26456.0
244771,West Bengal,MURSHIDABAD,2011,Summer     ,Rice,113523.0,374864.0
244774,West Bengal,MURSHIDABAD,2011,Winter     ,Rice,225648.0,555990.0
244778,West Bengal,MURSHIDABAD,2012,Autumn     ,Rice,11682.0,26953.0
244802,West Bengal,MURSHIDABAD,2012,Summer     ,Rice,114063.0,392066.0
244805,West Bengal,MURSHIDABAD,2012,Winter     ,Rice,226641.0,554681.0
244809,West Bengal,MURSHIDABAD,2013,Autumn     ,Rice,11617.0,30039.0
244834,West Bengal,MURSHIDABAD,2013,Summer     ,Rice,119769.0,411888.0
244837,West Bengal,MURSHIDABAD,2013,Winter     ,Rice,219346.0,674772.0
244841,West Bengal,MURSHIDABAD,2014,Autumn     ,Rice,18234.0,46997.0
244866,West Bengal,MURSHIDABAD,2014,Summer     ,Rice,126504.0,457147.0
244869,West Bengal,MURSHIDABAD,2014,Winter     ,Rice,222718.0,686341.0
